,name,width,height,class,xmin,ymin,xmax,ymax
5824,NwTH4zozcEZqzmWZn0rsPw_4209_aug,3264,2448,no-stopping-no-parking,724.629,1038.3528,936.5833,1221.0319
5825,eJeSz37nXVLGdiUtPmWR6g_4626_aug,5248,3936,no-stopping-no-parking,2203.3835,2789.9097,2258.953,2849.4038
5826,eYl3keNo1q-A1Wpd59KNiw_1185_aug,3264,2448,no-stopping-no-parking,2127.1978,1396.6837,2270.445,1505.9797
5827,26WceA8o1u62f_vhK-_PeA_2007_aug,5248,2952,no-stopping-no-parking,3203.7773,1501.3474,3248.173,1535.7963
5828,uKtD_WM_oWXe16DtnKVz_g_193_aug,3264,2448,no-stopping-no-parking,2631.5571,829.17584,2697.7434,913.5171
5829,rI9mJoQ6toQtlEpjKljboQ_1515_aug,3984,2988,no-stopping-no-parking,3015.062,1299.8175,3170.2354,1499.2644
5830,Dyia97bqt2vpIGv_2G1jlA_578_aug,4128,3096,no-stopping-no-parking,3396.1428,1630.661,3545.175,1756.2867
5831,6N_L8lmlL0j96A_NNZm-zA_2123_aug,3968,2976,no-stopping-no-parking,3710.8872,590.0125,3880.1187,718.59375
5832,ovfzDtzGaiX1T9uETUzRiA_1429_aug,3840,2160,no-stopping-no-parking,1460.6846,365.45453,1531.8812,464.4137
5833,m6p9TB7SescZirOs69DPig_4820_aug,4160,3120,no-stopping-no-parking,1702.4712,1918.2429,1846.2462,2043.0715
5834,y4zG69MmknDrW-wRhEj8Xw_5120_aug,4032,3024,no-stopping-no-parking,1224.1256,1505.8263,1252.1038,1538.2645
5835,V2nvjIrJ55D6ovwRTiMLGA_1846_aug,4000,3000,no-stopping-no-parking,1908.9943,1114.5314,1941.1459,1164.695
5836,x8aob6AtMd_tV0bVGBiwrg_131_aug,4608,3456,no-stopping-no-parking,682.3384,1658.7987,750.2855,1731.7294
5837,NR71k1Yc09H5aDsUJxjWQg_178_aug,3264,2448,no-stopping-no-parking,2287.0398,1664.456,2327.3936,1703.1548
5838,e4hPBVMqWdIL0WWIPF9Rqw_4621_aug,4608,2592,no-stopping-no-parking,2831.4575,777.41034,2872.5708,810.33563
5839,dzZfbnzjWoXaE3KU4DWycg_2890_aug,4032,3024,no-stopping-no-parking,2368.227,1842.5953,2396.6206,1864.4589
5840,mPiLmMdySpFWM7jRbZwuSQ_4834_aug,1920,1080,no-stopping-no-parking,1352.7803,566.85144,1386.7671,609.6719
5841,sllKqSwdGWNl7GmNEfToJg_3256_aug,3264,2448,no-stopping-no-parking,889.9045,1184.11,946.92706,1225.3933
5842,en9861O4V6o9hF1mpN7Hfg_4639_aug,2048,1536,no-stopping-no-parking,262.9459,461.264,361.05624,541.31415
5843,4TZ7dxQAX8ctgreWiy9W2A_2073_aug,2592,1944,no-stopping-no-parking,49.618786,675.7994,136.60187,742.9712
5844,IhDv41QWC7GPvVghZ4BH6Q_658_aug,4032,3024,no-stopping-no-parking,3416.782,831.253,3483.7478,876.2209
5845,mpnQc8e5YbscF34FxAfbNQ_1896_aug,2048,1536,no-stopping-no-parking,602.57776,769.7581,622.5932,791.02466
5846,5ypPmnCUWV_oF13jj4m9EQ_3821_aug,5660,2830,no-stopping-no-parking,4289.425,1127.6952,4329.613,1170.0925
5847,vW6q3UbgACU5QF3QnDSVSw_3331_aug,3264,2448,no-stopping-no-parking,329.61008,1701.9541,514.23413,1889.4011
5848,4bCOOsKMrU79UGGBttzWmQ_342_aug,4032,3024,no-stopping-no-parking,2303.2742,1898.5059,2340.33,1931.9818
5849,kO9PTtgF5Xns6IAsZXWLtQ_3063_aug,4160,3120,no-stopping-no-parking,2760.9202,601.8792,2978.9338,844.02576
5850,Lm6l-81AcCaCNtPdvRB7Bg_727_aug,3264,2448,no-stopping-no-parking,1590.6206,784.5261,1628.189,815.67017
5851,GJ3eNVFHzyGfnlnkeQHb-w_4062_aug,3264,2448,no-stopping-no-parking,1408.359,1485.344,1437.3762,1554.9191
5852,WJqrZymdZCNANSUBbY_ymA_976_aug,3264,2448,no-stopping-no-parking,1593.296,1247.013,1622.2283,1278.2039
5853,8R3f4b7gMhnbDh5_mi-OIg_2182_aug,3968,2976,no-stopping-no-parking,1744.4011,1819.5159,1778.457,1850.0359
5854,qh9rizPuOA2wleJG97Ui9A_3196_aug,4608,3456,no-stopping-no-parking,3028.9814,937.6551,3060.513,966.4021
5855,wo03r5TybqDZML_SVywg7g_1928_aug,4032,3024,no-stopping-no-parking,776.46826,1856.14,838.22943,1926.2424
5856,_sMBZFuPsIFCPAmr4S2DdQ_2802_aug,4128,3096,no-stopping-no-parking,2469.876,725.4753,2501.596,755.89026
5857,bz3nqefT2HmDiT88_1CPNw_3478_aug,3648,2736,no-stopping-no-parking,1139.3981,563.1903,1169.7035,591.11475
5858,it-WDtbXoZYQC24tW83KyQ_1299_aug,3968,2976,no-stopping-no-parking,706.861,1315.455,812.5785,1437.0286
5859,qRlwroVFJ6BTdC6HCYqfmg_3210_aug,3264,2448,no-stopping-no-parking,1966.5597,1059.7134,1994.0992,1094.0773
5860,jKZ9MU3JqaJe3J5xE8yPPg_4755_aug,2560,1920,no-stopping-no-parking,2261.372,1374.7782,2312.4536,1439.2681
5861,Ilb60PIKH1urRulXhGhfLg_660_aug,3264,2448,no-stopping-no-parking,727.6789,680.939,779.53357,729.9708
5862,IEUxaH2WZJb1j8w_07Y3IQ_1790_aug,4160,3120,no-stopping-no-parking,4085.908,2065.6543,4157.419,2125.0862
5863,p513XsFh7qMTVraqA-z6pA_4882_aug,4000,3000,no-stopping-no-parking,2087.7988,1961.0616,2112.845,1988.4663
5864,hZEb8FzI1rXK_tYAID7zVQ_2986_aug,8000,4000,no-stopping-no-parking,4429.487,2483.109,4507.988,2554.224
5865,qeZU9ZRJF1lwh7NXmHF1rg_3194_aug,4128,3096,no-stopping-no-parking,1456.0348,1465.4716,1491.1584,1497.2799
5866,Gt0DYDTIfUF5xWcnayue6A_2347_aug,4000,3000,no-stopping-no-parking,1621.4537,1008.9761,1743.4386,1140.0734
5867,_ReQW_zjyP0AS4TVxgaDTw_4524_aug,4032,3024,no-stopping-no-parking,3483.1506,2196.6365,3591.039,2288.587
5868,T59IsidvgMTadZUfj41Svg_4340_aug,1920,1080,no-stopping-no-parking,1535.0153,302.30118,1579.6283,372.78378
5869,7dD76X1UyYRwhekRGt5Xmg_3860_aug,3264,2448,no-stopping-no-parking,3015.6877,1472.1378,3055.914,1506.032
5870,zf5YT6NoqXffFS4iNYiSXg_3431_aug,4032,3024,no-stopping-no-parking,2504.3472,1911.1273,2604.0994,1994.239
5871,i9R7bGAE0r3GOHrEaPUOzw_1278_aug,4048,3036,no-stopping-no-parking,1498.8998,1798.1927,1528.106,1827.5414
5872,uPXvl92vG8NTt74uHgYgdw_3298_aug,4464,2976,no-stopping-no-parking,2835.2632,1561.7256,2891.3333,1628.998
5873,waDduDJd8SmWuaBoTTOOMA_1621_aug,5152,2896,no-stopping-no-parking,2878.3901,266.68307,2996.8938,396.72784
5874,dr0oRk5uKiNu2tpH_IVvsA_3492_aug,3264,2448,no-stopping-no-parking,1892.3116,1304.5378,2110.5789,1534.5193
5875,jsFCUlSrcG7N3OkRN0M47g_3035_aug,3264,2448,no-stopping-no-parking,1474.4108,1183.4097,1564.9513,1268.3436
5876,IEUxaH2WZJb1j8w_07Y3IQ_67_aug,4160,3120,no-stopping-no-parking,144.44658,1964.8821,206.1004,2028.7977
5877,ZkebyB3au2HL8nZX7zxnhQ_2767_aug,4032,2268,no-stopping-no-parking,3566.2817,365.88547,3655.3306,431.8237
5878,Y3VZ0kQUJsal-XCs6LJeUQ_3656_aug,3264,2448,no-stopping-no-parking,1424.1908,1481.1587,1482.3622,1553.8606
5879,kO9PTtgF5Xns6IAsZXWLtQ_4786_aug,4160,3120,no-stopping-no-parking,3761.0952,1178.4547,4014.7456,1381.9521
5880,QDmGL7wHYj6IYTzSYv3rCQ_820_aug,3264,2448,no-stopping-no-parking,376.88513,1352.0234,549.2065,1496.7697
5881,g7JkLL9eH7zMlIEqvpgbog_1226_aug,1280,720,no-stopping-no-parking,109.97312,455.20145,158.3071,511.36905
5882,qpvAdKHhJSo4DdtpJT4J-g_4932_aug,3264,2448,no-stopping-no-parking,2675.0442,1339.4093,2837.0034,1503.7303
5883,SYaGUncnFW4CmfCERsOJCA_4334_aug,4608,2592,no-stopping-no-parking,1451.7838,1051.2175,1539.8696,1134.9421
5884,Zr3bQzy9xobyv2rwp58a6A_2775_aug,4032,3024,no-stopping-no-parking,918.75977,2246.5942,1003.35156,2340.897
5885,fDAEdjR6NuRsJuuZOB0MFA_2944_aug,2592,1936,no-stopping-no-parking,1880.7676,1050.9161,1904.3405,1078.3651
5886,e8NSAWiv8tta6Gk7pvJ7GQ_4612_aug,3840,2160,no-stopping-no-parking,2631.3884,1760.1732,2652.2942,1783.9036
5887,UlL0xR0d8OYSRgsbiKEjEQ_4418_aug,2592,1944,no-stopping-no-parking,1918.2551,1021.8027,1970.675,1073.5466
5888,KWlFXos3t8IrHx6qx6SxYA_4152_aug,2560,1920,no-stopping-no-parking,1117.9722,863.4651,1134.253,882.7879
5889,cqwsOtQfuCzEYyjASt5Xdw_1143_aug,4000,3000,no-stopping-no-parking,1117.3846,1922.7507,1226.2013,2002.4092
5890,6HXY3go7r0zROnumVxX1zA_397_aug,640,480,no-stopping-no-parking,169.28233,68.20523,207.72354,114.123215
5891,6EXbLsbWaqN1VLEGkvKgDg_3831_aug,1920,1080,no-stopping-no-parking,544.5587,612.928,605.01306,672.32294
5892,XqDwsJkw1ZoNOQKKueGV5A_4450_aug,3264,2448,no-stopping-no-parking,3366.357,819.2744,3661.7803,1059.1156
5893,gX1XI4_xW6CM9OGfFvxrKw_2960_aug,3264,2448,no-stopping-no-parking,2612.4504,533.2245,2884.9026,892.33734
5894,mZXO-aN17Bv_Dm07-Oe_aA_1398_aug,3984,2988,no-stopping-no-parking,3145.0762,389.20206,3263.7437,502.97086
5895,xpZ9oaXwjVjES-ui_xNhRg_1659_aug,3264,2448,no-stopping-no-parking,2306.4067,683.2956,2388.7495,749.7412
5896,WoU7HjBSwLwOqmq3oxJMYw_979_aug,5312,2988,no-stopping-no-parking,2015.655,712.9023,2193.492,938.4691
5897,ioMm4vzC3-avmE96IO3GAg_1298_aug,3264,2448,no-stopping-no-parking,1020.8095,1831.3262,1132.5771,1935.2269
5898,c-fFOZu1juVEbQGj40bgRw_2843_aug,4032,3024,no-stopping-no-parking,1871.1404,888.076,1946.8652,992.9436
5899,JvxPdEdRm8fNaAn2eFp38Q_82_aug,3264,2448,no-stopping-no-parking,1745.1492,1900.0543,1782.8533,1930.3022
5900,mk4XoiLsJT2eVL0rYeNGwg_3107_aug,4464,2976,no-stopping-no-parking,2441.326,1372.903,2472.9128,1418.0802
5901,mbZu3YEmuPp2LXKvFpVI3Q_3100_aug,4128,3096,no-stopping-no-parking,3332.6348,1120.6866,3373.6963,1226.4237
5902,nuzgYtXgwx79suNhf8qbmA_4857_aug,3840,2160,no-stopping-no-parking,2556.1162,1272.3381,2640.9363,1350.5499
5903,GgeT7msrwZfrNF1pRyC1tA_4060_aug,3984,2988,no-stopping-no-parking,2891.005,984.4348,2953.4849,1037.9733
5904,zbKlWuh8EGBUrY-vXU5ABQ_5150_aug,2560,1536,no-stopping-no-parking,566.21533,549.81305,599.2596,590.39374
5905,7qF3bNFyWLjGJzl5SxzJ9g_423_aug,3552,2000,no-stopping-no-parking,835.10516,1139.0988,868.264,1170.9756
5906,Zj8i57dT8yA4kysYTTFRDw_4489_aug,4032,3024,no-stopping-no-parking,2404.4653,1465.3264,2546.3838,1620.657
5907,odDgOWkeqdxcZGmr-K1ymA_1904_aug,4128,3096,no-stopping-no-parking,2632.1995,2114.236,2676.2397,2164.8477
5908,gsnJYuppWOmLRPXEHX75lg_4693_aug,4096,2304,no-stopping-no-parking,3030.0767,264.27472,3112.2751,482.11597
5909,B4Btuec01xRT9HnUX4RNXg_3963_aug,4000,3000,no-stopping-no-parking,2678.1743,1360.6902,2728.5847,1424.4225
5910,vwK7lxqjjHzOQHkLzPXPtg_3333_aug,4160,3120,no-stopping-no-parking,32.70554,-255.01842,268.5899,-17.677454
5911,toC5OC_xO1iNlsrJgINhzQ_1565_aug,4032,3024,no-stopping-no-parking,1246.2025,1543.5522,1279.2914,1631.975
5912,eHTeOwVGMUXMzO7s78Uaeg_3601_aug,3024,4032,no-stopping-no-parking,2224.5457,2487.4382,2285.0444,2542.0557
5913,QyL6yNueZpuiFVSlm2T7og_839_aug,4608,2592,no-stopping-no-parking,3057.4033,1335.7228,3138.6094,1420.9445
5914,AJAT7A6UOSxKxXzfnYRWGQ_500_aug,1280,720,no-stopping-no-parking,1028.2037,293.48276,1076.1704,345.41162
5915,_q3dlhQBWNFGMgKSbcw9TA_141_aug,3264,2448,no-stopping-no-parking,2928.203,753.79694,3040.859,882.8815
5916,mbZu3YEmuPp2LXKvFpVI3Q_1377_aug,4128,3096,no-stopping-no-parking,3142.98,1207.3181,3171.383,1292.5417
5917,B5-aC4jfy7_dMlRmscebYw_3967_aug,5660,2830,no-stopping-no-parking,5056.006,1781.7017,5090.1694,1819.1307
5918,kx-w6SMmYyA01UNpnnRiZw_4783_aug,4032,3024,no-stopping-no-parking,1929.7019,2040.6432,1990.7777,2123.76
5919,cds3kXz286fHIOx5E5zeMA_1138_aug,4032,3024,no-stopping-no-parking,1743.408,1822.0814,1836.1099,1914.174
5920,XRkrnpLPehwma8za_Qsp-A_2728_aug,4000,2256,no-stopping-no-parking,3244.3655,1016.9477,3350.7058,1119.8989
5921,iefJryQRV_PLJe-fOZD6JQ_1787_aug,3264,2448,no-stopping-no-parking,2281.117,424.04266,2397.1726,531.621
5922,YurgPycipyRZABm_4CZS8g_2750_aug,2560,1536,no-stopping-no-parking,2843.0107,634.72107,2875.4377,674.61316
5923,Cmkc_PDelMPiuQl-wVBDEA_550_aug,4160,3120,no-stopping-no-parking,901.7971,1072.1104,974.27454,1175.1173
5924,uP8AhxLeTnxA_Px9KOnwKQ_5070_aug,3264,2448,no-stopping-no-parking,3054.1064,468.12708,3258.4255,674.8203
5925,2l9hw7OF4LORfeue7YwXdQ_2019_aug,3264,2448,no-stopping-no-parking,1801.6234,1678.3654,1844.5824,1712.9158
5926,VC2ZfmBGTgrc1BlLRMJwqw_948_aug,4032,3024,no-stopping-no-parking,2825.1367,1517.1278,2917.4167,1608.2668
5927,KNLXZJnuc_GfPaXUC2g_mQ_2426_aug,3264,2448,no-stopping-no-parking,2036.2655,1125.5824,2078.7517,1175.0547
5928,BWLBOnLJTkVbLRMPHbTAbg_532_aug,4608,3456,no-stopping-no-parking,1559.0566,988.8524,1592.2834,1029.3873
5929,edqkvuL57rC2vFYYYO_9GA_2910_aug,4608,3456,no-stopping-no-parking,2380.887,1217.4099,2461.4006,1278.7855
5930,QxJEyYvtcLVfp5s0Pdhfng_1829_aug,4032,3024,no-stopping-no-parking,1007.8668,1031.1467,1032.903,1070.7352
5931,ntokuuqg9Y2Ts5-0D98j-Q_3129_aug,2560,1920,no-stopping-no-parking,869.3266,707.15436,903.6842,770.7481
5932,bndGr9WTNFe2bd3xKuvMVQ_4571_aug,3264,2448,no-stopping-no-parking,796.6609,1289.563,919.62744,1398.8486
5933,Jpbi1CIvD6VMwEWMX78N8Q_4127_aug,1280,960,no-stopping-no-parking,-80.5841,207.95587,-46.981678,243.30093
5934,vxjosSRmm4a3wQAOA4I3-A_1602_aug,5152,2896,no-stopping-no-parking,1006.3722,1702.3317,1110.601,1800.1835
5935,AlYndG2PmEW5rDdwmTKZEA_2238_aug,4128,3096,no-stopping-no-parking,294.19467,498.03293,366.25647,609.8018
5936,H6KRBkN4Rqovo17mzyKLVw_639_aug,3264,1836,no-stopping-no-parking,3054.4495,430.78995,3089.6191,489.9631
5937,tpCzpvA8TqOB8JzFHQL-uQ_4998_aug,2592,1936,no-stopping-no-parking,528.29987,588.4847,584.26416,627.8736
5938,W6gdFdmEg4aZCRQhCPz7-w_967_aug,4032,3024,no-stopping-no-parking,4045.7585,2500.7114,4076.2344,2578.421
5939,U_Oq6cWY0mhnl1At3Vf2Nw_4384_aug,4128,3096,no-stopping-no-parking,2046.1965,1134.6127,2104.12,1200.2933
5940,aSAOnnnjSHgfkjF_oTyhfw_2815_aug,3264,2448,no-stopping-no-parking,2922.2947,1157.2213,3150.589,1358.0839
5941,ykDVIKG_W2LhD8Q3g50dFw_1683_aug,3264,2448,no-stopping-no-parking,1076.6687,1054.2815,1100.3043,1081.3168
5942,rWQFCbw40hSDsmCSaV1P5A_4957_aug,3264,2448,no-stopping-no-parking,999.84283,1211.0405,1096.7717,1301.146
5943,eJeSz37nXVLGdiUtPmWR6g_4625_aug,5248,3936,no-stopping-no-parking,4301.6465,2165.7734,4450.0073,2345.72
5944,WbAPXL8O4IhBw146qn2Clg_2694_aug,3840,2160,no-stopping-no-parking,935.47003,779.26746,992.05994,835.10645
5945,eHTeOwVGMUXMzO7s78Uaeg_155_aug,3024,4032,no-stopping-no-parking,1690.3646,2682.3508,1755.3761,2742.6
5946,nFxYhf9aRK1IxMaX9Qj1eQ_3132_aug,3264,1836,no-stopping-no-parking,980.797,976.3828,1013.259,1008.0425
5947,jyEST3BT2HBqAV-M9xfoAg_3043_aug,3264,2448,no-stopping-no-parking,872.28986,970.3247,921.45624,1042.3767
5948,aounE0Uwj-3R4y5Otm_A0w_1089_aug,3264,2448,no-stopping-no-parking,2085.767,790.43787,2206.1963,901.25916
5949,bIDhQ5Cq5fQiLdbmWIVFOw_2847_aug,4032,3024,no-stopping-no-parking,2001.699,1068.6305,2104.4492,1169.3301
5950,V9rCUmy3hfamz2q0oPdmCQ_4387_aug,3840,2160,no-stopping-no-parking,786.02765,965.52985,821.7933,1007.87305
5951,2BhtJuGZzM8pE49kv7ZP8g_288_aug,3264,2448,no-stopping-no-parking,691.9766,1446.1337,746.76294,1498.2466
5952,UOhLHfnGq7zC2KA0zuZfsQ_930_aug,4032,3024,no-stopping-no-parking,2225.381,891.3188,2365.5803,1036.4841
5953,z8izFSPlZeDcht1UqNaX2g_3423_aug,4128,3096,no-stopping-no-parking,1388.6024,1440.1754,1489.3248,1539.1536
5954,cIvEmfV1wRLKI2pghSTPvw_2874_aug,3968,2976,no-stopping-no-parking,2833.2815,1293.2449,2872.38,1331.2319
5955,my5JigdbTk1yIY-i5O7Kzg_3620_aug,4128,3096,no-stopping-no-parking,951.7366,1248.4954,1250.4084,1522.7926
5956,ntokuuqg9Y2Ts5-0D98j-Q_4852_aug,2560,1920,no-stopping-no-parking,661.6924,1064.743,689.69635,1117.9064
5957,Lz4v4bp09pB8tZtaPfc2bQ_3534_aug,5248,2960,no-stopping-no-parking,1798.1177,87.11932,1882.2733,177.32166
5958,Va7xPjJ-QsrCWSxGoUqPOw_942_aug,4608,3456,no-stopping-no-parking,2084.8496,2706.2952,2125.492,2765.0847
5959,zbRa642S0pLWclhDvYSj2g_5151_aug,3264,2448,no-stopping-no-parking,330.21457,1399.0117,370.24734,1439.9011
5960,mbZu3YEmuPp2LXKvFpVI3Q_4822_aug,4128,3096,no-stopping-no-parking,665.38055,916.41846,932.8783,1188.3645
5961,yZjVoLdTDxjwfWKs2uJr5Q_1698_aug,3984,2988,no-stopping-no-parking,-26.458315,1040.4076,1.9227519,1076.844
5962,oNwZTiOr_v6By9SAOl2i-w_4870_aug,3264,2448,no-stopping-no-parking,1025.1342,537.3824,1112.3683,644.1983
5963,pPqvf9oqSHYChDUKlDxFOA_3172_aug,3968,2976,no-stopping-no-parking,635.93713,1872.7136,757.4961,1969.4354
5964,W3tBdIlXi18DJ1zZVlGpEQ_2685_aug,3968,2976,no-stopping-no-parking,2772.0564,1536.4082,2862.618,1653.1001
5965,pmavaw1IR8TXNsoMiDHVaQ_3164_aug,3264,2448,no-stopping-no-parking,2251.1091,1698.9768,2411.0454,1841.517
5966,uIkVf181wajVCeGJSUb6qQ_3295_aug,3264,2448,no-stopping-no-parking,946.284,1335.9923,982.2101,1371.8088
5967,WuqR2XrVo9vYaz-wD27AAw_985_aug,5660,2830,no-stopping-no-parking,5649.028,1940.6696,5699.3687,2009.8336
5968,8PVH_g37cE1XJ4MaGlHf8g_3901_aug,4128,3096,no-stopping-no-parking,1139.6522,975.1778,1210.8917,1032.2363
5969,GQRFFsO8IcmxNM3J_iD8nw_2344_aug,4128,3096,no-stopping-no-parking,949.1346,1420.348,1000.20825,1478.6135
5970,fjnky8Mm6nwQZDDll1YhwQ_4654_aug,3840,2160,no-stopping-no-parking,1308.3893,872.7423,1354.3116,919.01746
5971,rAwYoaT-16ZCSjtzXQ18sg_4942_aug,4032,2268,no-stopping-no-parking,27.749567,1113.6355,252.58305,1321.4534
5972,WSouZJ98OGKhuRV9TT3LIg_981_aug,3264,2448,no-stopping-no-parking,221.73874,1417.6827,249.5077,1460.4269
5973,VC2ZfmBGTgrc1BlLRMJwqw_2671_aug,4032,3024,no-stopping-no-parking,1245.1827,1456.9103,1327.8324,1547.9171
5974,SpwK8xFnWV3wkA1LbXOtBA_2603_aug,3264,2448,no-stopping-no-parking,2036.3951,1581.2917,2081.7278,1619.3755
5975,y4zG69MmknDrW-wRhEj8Xw_3396_aug,4032,3024,no-stopping-no-parking,1593.2499,1618.2911,1623.2483,1651.3337
5976,yOXbNO0uRLm_WNUT_1waUA_5133_aug,4032,3024,no-stopping-no-parking,1761.9247,1094.5701,1823.5447,1141.7169
5977,4-yo4K-y8f32xcecPk7bDQ_3783_aug,1280,768,no-stopping-no-parking,731.67206,343.679,796.91223,431.46756
5978,QDmGL7wHYj6IYTzSYv3rCQ_2543_aug,3264,2448,no-stopping-no-parking,2709.1877,760.7152,2812.842,860.19977
5979,IWSSctHQY5KlPmfZohtCtg_4111_aug,2592,1936,no-stopping-no-parking,1449.4623,1440.1498,1545.8868,1549.1962
5980,pu9KPWgPiQpEgfdYuZwIyw_1457_aug,3984,2988,no-stopping-no-parking,2316.479,1503.4133,2377.1304,1561.7837
5981,mifUZ-qhF4vCPz8Adel_Mw_1395_aug,3264,2448,no-stopping-no-parking,1472.9481,1514.8005,1634.1901,1653.2716
5982,1l9kABELn697MUWAR9wyig_264_aug,4032,3024,no-stopping-no-parking,2141.2837,1471.0731,2169.6729,1519.5919
5983,WSouZJ98OGKhuRV9TT3LIg_2704_aug,3264,2448,no-stopping-no-parking,2086.7007,1582.5343,2108.3257,1621.7898
5984,Uoe99Eg2lBglYC7byCFJ2g_929_aug,4032,3024,no-stopping-no-parking,2448.106,716.0116,2568.505,863.65826
5985,toC5OC_xO1iNlsrJgINhzQ_3288_aug,4032,3024,no-stopping-no-parking,2287.7815,1935.6333,2344.0173,2046.5632
5986,L3Bt-Kk-wzitXkz6Sb0B5g_2439_aug,3264,2448,no-stopping-no-parking,1264.2408,1206.5865,1316.287,1250.2904
5987,8PVH_g37cE1XJ4MaGlHf8g_2178_aug,4128,3096,no-stopping-no-parking,2524.3767,551.1877,2583.5942,605.5044
5988,dtNx9IexinNKEWZIs023cQ_2887_aug,3840,2880,no-stopping-no-parking,1030.1333,992.95135,1157.0674,1100.7173
5989,0rapEOTggWuA6KZ77eQQUA_246_aug,4000,3000,no-stopping-no-parking,924.14105,1338.4297,958.6359,1376.2657
5990,C-uwEjdp1PQuPWvlye9eqA_3986_aug,4032,3024,no-stopping-no-parking,1594.9437,2057.1577,1643.7092,2096.3794
5991,CB1SBMCH8eUEjB3YzNHyWg_1758_aug,2592,1936,no-stopping-no-parking,1757.7291,323.54987,1865.6433,446.60944
5992,v2helIb3KzfAzHBR1dUO7A_5031_aug,4128,3096,no-stopping-no-parking,3389.4785,1498.4614,3478.6892,1622.6355
5993,inlsKOuZ0X7YwWuWoQD6zw_3014_aug,4160,3120,no-stopping-no-parking,1443.8907,1740.0543,1456.1471,1760.2316
5994,UvoyOR5t-IB4-vR3wjPFTQ_923_aug,1280,768,no-stopping-no-parking,1176.6472,617.64575,1199.2524,642.76605
5995,WTsuFioJyg-X3sNNR_APSQ_4430_aug,3264,2448,no-stopping-no-parking,808.39233,-221.68561,1043.7845,117.01865
5996,1qCJWVT6kwOg0zvKjdU4Ag_268_aug,4032,3024,no-stopping-no-parking,2261.9077,1503.373,2342.3918,1601.6329
5997,IxwGEZV7-wkkywhuLbegPQ_669_aug,1920,1080,no-stopping-no-parking,1211.3264,557.54785,1287.7325,638.3041
5998,jT4O5Bd-IxRjLe3OGtBkCg_3515_aug,2560,1920,no-stopping-no-parking,1039.192,798.0645,1072.77,828.9563
5999,PxRBgdunK7hS6UMm6T7hVg_1910_aug,4128,3096,no-stopping-no-parking,1829.2013,2770.9446,1852.1068,2796.6047
6000,QONiVk4YvCVeEpaEy-dEww_4277_aug,4128,3096,no-stopping-no-parking,1757.9271,877.4636,1849.3967,964.55774
6001,cKRzWlTmjAbWNaFiywaqJA_1152_aug,3264,2448,no-stopping-no-parking,2500.8218,1500.9008,2572.1267,1556.4895
6002,srEH6PaR5n8mXshSqAoUHg_4982_aug,3264,2448,no-stopping-no-parking,1008.8201,769.83234,1178.8892,945.5675
6003,1e4h6vyz4J6DqV6LK5GziA_3708_aug,4160,3120,no-stopping-no-parking,3249.6663,937.26953,3378.653,1053.3839
6004,Va7xPjJ-QsrCWSxGoUqPOw_4388_aug,4608,3456,no-stopping-no-parking,2328.905,1774.5831,2386.126,1832.4674
6005,G3vL-9DoiiwQB29ZjQfd_A_1781_aug,2592,1936,no-stopping-no-parking,854.1865,432.22696,898.47266,478.4024
6006,EV35PismhgB3I11OeaQZOA_2307_aug,640,350,no-stopping-no-parking,613.0104,307.5386,641.2288,330.588
6007,SMCY44-cnXU8gsvGF_Ysdg_4338_aug,4000,3000,no-stopping-no-parking,1478.8567,1233.2831,1676.8785,1408.3038
6008,yQvYSCfYibpDj3wf5A_A0A_5134_aug,3264,2448,no-stopping-no-parking,1732.8328,875.0585,1782.1082,929.14197
6009,Tr48dRvGe48P1cDkFe2Cxw_1915_aug,4000,3000,no-stopping-no-parking,3946.8438,1138.3638,3997.8752,1199.228
6010,GbfUwFIokU10tIj7SJVmXg_612_aug,4160,3120,no-stopping-no-parking,3463.0254,2090.3735,3502.0437,2143.8994
6011,RsPQIlSicEdpYBACT16e6g_2577_aug,4160,3120,no-stopping-no-parking,3037.4458,2237.211,3129.7366,2330.518
6012,C9Cy-eUHARvbuSxTSrnhjA_2267_aug,5248,3936,no-stopping-no-parking,95.2971,723.5457,267.97357,1184.5084
6013,43cmQUuhfDJHTzt5ppsfEQ_3786_aug,4032,3024,no-stopping-no-parking,657.16956,1255.736,716.2102,1407.3187
6014,n2BbqvOSQbw5l0J-OPfOrQ_1898_aug,4128,3096,no-stopping-no-parking,3309.5696,2140.7004,3467.1304,2320.1682
6015,x8M1n2E8GKFkJjxVXBQwWQ_1649_aug,1920,1080,no-stopping-no-parking,644.1289,170.31552,703.8882,247.49358
6016,TV-RuOdLNcnn9NTb4Ae_5A_2627_aug,3264,1840,no-stopping-no-parking,2262.633,409.78552,2333.0728,475.56696
6017,1aPu6wh7S5ZcRP371iTXZA_258_aug,4032,3024,no-stopping-no-parking,2281.7278,1535.5043,2377.1301,1630.2336
6018,RaIN0-hHL0Z7csNuFzLvSA_847_aug,1920,1080,no-stopping-no-parking,1352.9957,749.00525,1399.0547,801.9332
6019,VSW8hVsJrNB_HVHOxb57xg_4399_aug,3840,2160,no-stopping-no-parking,1659.8467,689.38904,1693.4679,715.68066
6020,gptdgcExsnApM_Lt9UK1Hw_1233_aug,3328,1872,no-stopping-no-parking,1885.7542,1121.0669,1932.1615,1172.6912
6021,bqe8_X7gFfUozvnlfp11MA_1127_aug,3264,2448,no-stopping-no-parking,1142.3782,1219.3589,1193.2478,1282.9965
