,name,width,height,class,xmin,ymin,xmax,ymax
2466,FtlE9N2oktj3tZgslbvvDQ,"[3600, 3600, 3600]","[2160, 2160, 2160]","['road-closed', 'road-closed', 'no-entry']","[1577.63671875, 1892.28515625, 2625.29296875]","[625.95703125, 648.6328125, 626.484375]","[1594.3359375, 1914.2578125, 2648.14453125]","[643.88671875, 671.30859375, 650.21484375]"
2467,FtqC8eMDYcz_5pMUdqQf2g,[4032],[3024],['no-stopping-no-parking'],[1245.234375],[1436.6953125],[1312.171875],[1505.35546875]
2468,Fu0nZMQiHCG-PXWS1afCTw,[3264],[2448],['no-entry'],[906.84375],[964.01953125],[946.6875],[1002.8671875]
2469,FvDrebyeHSsBhOP2wqDe-A,[3264],[2448],['no-stopping-no-parking'],[3080.71875],[897.6796875],[3131.71875],[951.46875]
2470,Fw-mC9lWNoAmjZqjwuqHiA,[3264],[2448],['no-stopping-no-parking'],[1523.625],[1969.875],[1543.546875],[1990.1953125]
2471,Fw7fSPeRTtiFedUIjAf5-g,[3264],[2448],['speed-limit'],[2373.890625],[1512.0703125],[2427.28125],[1608.29296875]
2472,FwX-MoTSV1Wv3UN3Uvdiqg,[3264],[2448],['no-entry'],[1495.734375],[1697.34375],[1517.25],[1742.16796875]
2473,Fw_x6tPIacJxPteJB610mA,"[4032, 4032]","[3024, 3024]","['no-right-left-or-u-turn', 'no-right-left-or-u-turn']","[0.0, 3835.125]","[1053.52734375, 894.796875]","[39.375, 3942.421875]","[1176.8203125, 1063.125]"
2474,Fwt5Xk2oPhGf1LMZ9SPkXQ,[4032],[3024],['speed-limit'],[1965.796875],[1923.9609375],[2044.546875],[2003.6953125]
2475,FxK73lforovFt9Z2myI-GQ,[4032],[3024],['speed-limit'],[2569.21875],[1554.8203125],[2596.78125],[1586.56640625]
2476,FxkIgLOP8lgkoRwyK2im-A,[4160],[3120],['no-entry'],[1608.75],[1579.8046875],[1636.171875],[1604.1796875]
2477,FyGgl3s6c8txrcNqzSDEiQ,[2560],[1920],['speed-limit'],[943.125],[937.96875],[978.125],[973.125]
2478,FyasxWtHC6SF-tFDm0cQRA,[1600],[1200],['speed-limit'],[1045.3125],[776.66015625],[1095.703125],[822.36328125]
2479,FygJzW9B3JQjkEt3qWGWuQ,"[3264, 3264, 3264]","[2448, 2448, 2448]","['other', 'no-stopping-no-parking', 'no-stopping-no-parking']","[1811.296875, 447.84375, 1572.234375]","[1130.16796875, 1259.859375, 1487.56640625]","[1902.140625, 634.3125, 1597.734375]","[1213.2421875, 1439.15625, 1513.265625]"
2480,Fys2REKzCxfbIF7wS4JyTw,[4000],[3000],['no-stopping-no-parking'],[1646.484375],[1783.447265625],[1678.7109375],[1816.40625]
2481,FyukLh-YVCUMHnatM3lvOQ,"[3264, 3264, 3264]","[2448, 2448, 2448]","['no-entry', 'no-stopping-no-parking', 'no-entry']","[3130.125, 2837.671875, 983.34375]","[1518.046875, 1395.52734375, 1582.59375]","[3149.25, 2910.984375, 1007.25]","[1537.171875, 1461.8671875, 1623.234375]"
2482,FzLRprXe9xvkaL223rJvbQ,"[4000, 4000]","[3000, 3000]","['speed-limit', 'other']","[1987.3046875, 1988.28125]","[1647.216796875, 1604.736328125]","[2005.859375, 2005.859375]","[1687.5, 1646.484375]"
2483,FzbBdbTGT_Z1vSAoiQLLhg,[4000],[3000],['no-entry'],[907.2265625],[1483.88671875],[945.3125],[1546.142578125]
2484,G-VaMvuZKu9TMrz71AdbYA,[3840],[2160],['speed-limit'],[3593.4375],[1280.390625],[3809.0625],[1475.5078125]
2485,G-X2zOw74LsFcidIF6vY1A,[3264],[2448],['no-entry'],[970.59375],[1713.48046875],[993.703125],[1737.38671875]
2486,G0BGvaU_oZYFlG2IM4gXBw,[4032],[3024],['other'],[2797.59375],[1369.51171875],[2818.265625],[1502.40234375]
2487,G0BaEg5SemU6AMjPjmkr8Q,[3984],[2988],['speed-limit'],[1369.5],[1225.546875],[1427.859375],[1282.447265625]
2488,G0HWcuJr6tuW7SdrMYvI1g,"[4160, 4160]","[3120, 3120]","['speed-limit', 'no-stopping-no-parking']","[1018.671875, 2702.578125]","[1718.4375, 1553.14453125]","[1037.96875, 2736.09375]","[1760.33203125, 1607.2265625]"
2489,G0KZbKEAscIkClCjjqh2cw,[3264],[2448],['speed-limit'],[86.859375],[1310.0625],[173.71875],[1413.45703125]
2490,G1hYwIJ_cYD-y1glFatleA,[4000],[3000],['speed-limit'],[2181.640625],[2000.244140625],[2219.7265625],[2040.52734375]
2491,G1vaegGsrQMY1dXc3CpGMw,[4000],[3000],['no-stopping-no-parking'],[990.234375],[1179.931640625],[1200.1953125],[1395.99609375]
2492,G2XQQawxJ-jns44QladgbA,[8000],[4000],['no-entry'],[3628.90625],[1615.234375],[3656.25],[1750.9765625]
2493,G2i4vn9_7cuY8WpBlZNs_A,[2560],[1920],['speed-limit'],[1292.5],[1239.375],[1318.125],[1265.15625]
2494,G3ADPIkwlk1FxDvB3rzRxw,"[4000, 4000, 4000, 4000, 4000]","[3000, 3000, 3000, 3000, 3000]","['no-entry', 'other', 'other', 'speed-limit', 'speed-limit']","[1349.609375, 1471.6796875, 774.4140625, 1612.3046875, 2190.4296875]","[1094.970703125, 1087.646484375, 1010.009765625, 1162.353515625, 1162.353515625]","[1392.578125, 1511.71875, 825.1953125, 1644.53125, 2208.0078125]","[1160.888671875, 1123.53515625, 1054.6875, 1197.509765625, 1185.05859375]"
2495,G3O6zdJF9VpGi4cEbxlVwQ,[3264],[2448],['road-closed'],[604.828125],[1207.265625],[645.46875],[1322.015625]
2496,G3vL-9DoiiwQB29ZjQfd_A,"[2592, 2592]","[1936, 1936]","['speed-limit', 'no-stopping-no-parking']","[1392.8203125, 1339.6640625]","[663.13671875, 663.609375]","[1438.3828125, 1387.125]","[712.765625, 711.8203125]"
2497,G4EbvF6tGeZVcNxvRwlcxw,[3840],[2160],['no-stopping-no-parking'],[2343.75],[995.09765625],[2405.625],[1074.7265625]
2498,G4Ht_uxMHuQlKzNFVR4Mnw,[4032],[3024],['other'],[1612.40625],[1211.51953125],[1665.5625],[1260.984375]
2499,G4qWkY9NQUZO-arNu_zALA,[5312],[2988],['no-entry'],[1608.125],[1906.1630859375],[1618.5],[1964.5224609375]
2500,G4rR9Wvp7V_QsLjPnYgT6g,"[4032, 4032]","[3024, 3024]","['speed-limit', 'speed-limit']","[2317.21875, 1951.03125]","[2009.6015625, 2014.03125]","[2351.671875, 1982.53125]","[2041.34765625, 2047.25390625]"
2501,G58TlYFuzeZqgTeQzaxCYw,[1920],[1080],['speed-limit'],[1228.59375],[431.103515625],[1300.3125],[505.1953125]
2502,G6EqXG6avmv4GTQmoIS-jg,[3840],[2160],['no-entry'],[2071.875],[543.69140625],[2280.0],[750.9375]
2503,G6x0EYiPvv3E8wCVOY0uNA,[3264],[2448],['no-stopping-no-parking'],[2935.6875],[1414.0546875],[2970.75],[1445.73046875]
2504,G72oh1ITuIW-d3MalxZUwA,"[1280, 1280]","[720, 720]","['speed-limit', 'speed-limit']","[913.125, 423.75]","[382.67578125, 384.609375]","[947.8125, 457.5]","[416.42578125, 418.18359375]"
2505,G7oQ2PpRVlt-eU3SVVlRag,"[3264, 3264]","[2448, 2448]","['no-right-left-or-u-turn', 'no-right-left-or-u-turn']","[393.65625, 2165.109375]","[642.48046875, 717.1875]","[470.953125, 2244.796875]","[726.15234375, 796.078125]"
2506,G8TfZvtX4s5-v7xk8fvUjg,[3264],[1836],['no-stopping-no-parking'],[2174.671875],[956.548828125],[2205.75],[986.1328125]
2507,G8sUDnahYGhGyOBdyI2SzQ,[1920],[1080],['no-entry'],[1192.5],[802.353515625],[1210.3125],[832.939453125]
2508,G9sS19Q8Mqena07XgT7xKQ,[1280],[720],['no-right-left-or-u-turn'],[746.25],[317.63671875],[769.0625],[340.6640625]
2509,GAFz0Du7kdR2jVftiylNXg,[2592],[1936],['speed-limit'],[1491.5390625],[475.96484375],[1536.46875],[520.8671875]
2510,GAUh-8saX7oLXaXWD1KFDA,"[3264, 3264, 3264, 3264]","[2448, 2448, 2448, 2448]","['no-right-left-or-u-turn', 'no-entry', 'no-entry', 'no-entry']","[15.140625, 3005.8125, 2701.40625, 3038.484375]","[353.21484375, 1017.2109375, 1050.08203125, 1109.25]","[137.0625, 3067.171875, 2746.828125, 3100.640625]","[484.1015625, 1117.01953125, 1124.19140625, 1192.921875]"
2511,GBF56uAE7S5JhXL7IMjK6Q,[4096],[2304],['no-right-left-or-u-turn'],[3172.0],[1142.4375],[3247.0],[1215.0]
2512,GBM7DKuyPkltO17rqF4Ufg,"[3984, 3984]","[2988, 2988]","['other', 'other']","[2258.5078125, 2258.5078125]","[1245.97265625, 1290.4716796875]","[2301.3046875, 2304.22265625]","[1289.7421875, 1337.888671875]"
2513,GBviEFyuCDs6uP6QPZWRgw,[4032],[3024],['no-right-left-or-u-turn'],[1327.921875],[1856.77734375],[1375.171875],[1901.8125]
2514,GCUnw5RlcLoamNxJWeeTPA,"[1600, 1600]","[1184, 1184]","['speed-limit', 'speed-limit']","[1432.8125, 416.796875]","[295.1328125, 301.203125]","[1477.734375, 462.890625]","[357.859375, 363.9296875]"
2515,GCfG1zWuDeZHL8EBOPz1wA,[4128],[3096],['no-entry'],[2673.7265625],[1640.21484375],[2852.109375],[1816.330078125]
2516,GCr1f_02s6CvBpVRH688eQ,[3264],[2448],['speed-limit'],[1804.921875],[1526.4140625],[1838.390625],[1564.6640625]
2517,GD0AWkvU1x1wRJ9Km4PXYw,"[4032, 4032]","[3024, 3024]","['no-entry', 'no-stopping-no-parking']","[1019.8125, 1420.453125]","[1364.34375, 1401.99609375]","[1060.171875, 1458.84375]","[1407.1640625, 1438.91015625]"
2518,GDmtlUX113CyMrGOQ-hbJg,"[3264, 3264]","[2448, 2448]","['no-right-left-or-u-turn', 'no-right-left-or-u-turn']","[1926.84375, 1468.640625]","[1081.7578125, 1274.203125]","[1966.6875, 1519.640625]","[1122.3984375, 1323.2109375]"
2519,GDz2U7v4IPYAJLrGsHGg4A,[3264],[2448],['no-stopping-no-parking'],[1540.359375],[1738.58203125],[1561.875],[1760.09765625]
2520,GEARPhvUHUDD4j5I5xvfWQ,[3264],[2448],['other'],[2865.5625],[591.6796875],[2918.953125],[641.8828125]
2521,GEDwEL5v9Ero1AQZ1NkwdQ,[2592],[1936],['speed-limit'],[1345.359375],[746.32421875],[1386.4921875],[788.390625]
2522,GEIF1g8yLJRS5Y_v3cKsXw,[3264],[2448],['speed-limit'],[3129.328125],[1090.72265625],[3263.203125],[1270.01953125]
2523,GEUibTX3-ZPOBgiHDopkow,[5312],[2988],['no-entry'],[2023.125],[1111.0166015625],[2056.84375],[1163.5400390625]
2524,GEjQ1qSOkaJ5weHjvbGBSg,[1280],[720],['no-entry'],[360.9375],[161.54296875],[373.125],[174.7265625]
2525,GEyyBKbRkDfB8Fiq2Oz-jg,[4032],[3024],['speed-limit'],[3473.859375],[774.45703125],[3689.4375],[971.578125]
2526,GFziVZAPabgaqvBZnad5Hw,[3264],[2448],['no-stopping-no-parking'],[3044.0625],[1076.9765625],[3113.390625],[1136.7421875]
2527,GGkqIJ7DF43_4WRFjXnvPA,"[5312, 5312]","[2988, 2988]","['no-entry', 'speed-limit']","[2466.65625, 3697.390625]","[1893.0322265625, 1200.0146484375]","[2495.1875, 3925.640625]","[1925.859375, 1432.72265625]"
2528,GH0Dw52CNL5lRxtMpNxTCw,[2560],[1920],['speed-limit'],[1418.75],[1253.90625],[1467.5],[1306.40625]
2529,GHQRvHoOMrJAwlZayg7rIA,[4128],[3096],['other'],[33.2578125],[1841.2734375],[112.875],[1913.080078125]
2530,GHpeXWlB36JvLeA5J7LwaA,[3264],[2448],['speed-limit'],[2549.203125],[1374.609375],[2656.78125],[1476.2109375]
2531,GIDdt_qXeojt3JBqYyrVHw,"[5248, 5248, 5248]","[3936, 3936, 3936]","['no-stopping-no-parking', 'no-stopping-no-parking', 'no-stopping-no-parking']","[1264.59375, 2217.84375, 2485.625]","[1338.5859375, 1244.4140625, 1153.125]","[1296.625, 2292.15625, 2608.625]","[1372.21875, 1339.546875, 1304.953125]"
2532,GIFloooHGdJZ1c5wgzhtIA,[5312],[2988],['speed-limit'],[2561.328125],[2197.23046875],[2597.640625],[2237.3525390625]
2533,GIJMx2HE_blCTLpEDBZnFQ,[2560],[1920],['no-entry'],[1310.625],[953.90625],[1322.5],[969.375]
2534,GJ3eNVFHzyGfnlnkeQHb-w,[3264],[2448],['no-stopping-no-parking'],[705.234375],[1116.421875],[733.125],[1175.58984375]
2535,GJ95gh9iQs4RMyOjycD-oA,[3840],[2160],['speed-limit'],[1574.0625],[1072.6171875],[1703.4375],[1190.7421875]
2536,GJr7uhmpVbzv_JvDL9CqRQ,"[3840, 3840]","[2160, 2160]","['speed-limit', 'speed-limit']","[2371.875, 984.375]","[674.47265625, 627.01171875]","[2457.1875, 1022.8125]","[760.4296875, 718.76953125]"
2537,GLIUphqsEFSqypwZ1Gt_9Q,[4032],[3024],['speed-limit'],[3358.6875],[1618.3125],[3630.375],[1878.92578125]
2538,GLQeOvqZyC0rH1Hglh-XXw,"[4000, 4000, 4000]","[3000, 3000, 3000]","['speed-limit', 'no-entry', 'speed-limit']","[2302.734375, 1742.1875, 1932.6171875]","[1713.134765625, 1715.33203125, 1701.416015625]","[2330.078125, 1799.8046875, 1959.9609375]","[1740.234375, 1772.4609375, 1725.5859375]"
2539,GMEgaxKk2i4BrQXEG3f57w,"[4032, 4032]","[3024, 3024]","['speed-limit', 'speed-limit']","[1173.375, 3610.6875]","[1056.48046875, 1165.74609375]","[1317.09375, 3758.34375]","[1196.015625, 1309.7109375]"
2540,GNGUCdaYUY0-7oj4Y0bdmw,"[3840, 3840]","[2160, 2160]","['speed-limit', 'speed-limit']","[1384.6875, 1565.625]","[987.71484375, 985.60546875]","[1404.375, 1586.25]","[1008.28125, 1007.2265625]"
2541,GNaM9H1VNFsuY5g6RV3LFA,[4000],[3000],['speed-limit'],[1348.6328125],[2135.009765625],[1408.203125],[2195.80078125]
2542,GNaS0_Hvol6Vgtl1_ohPEg,[4032],[2268],['speed-limit'],[1017.84375],[1161.1318359375],[1040.484375],[1183.833984375]
2543,GNu4pIUMvV14iyjhMl2PEw,"[5248, 5248]","[3936, 3936]","['no-stopping-no-parking', 'road-closed']","[2954.5625, 3263.34375]","[1952.625, 1944.9375]","[3054.5, 3363.28125]","[2051.6015625, 2044.875]"
2544,GOFpMgjUzTODk3_4PwVJ9w,"[3264, 3264]","[2448, 2448]","['no-entry', 'speed-limit']","[576.140625, 2477.484375]","[1506.69140625, 1394.33203125]","[772.96875, 2512.546875]","[2006.9296875, 1430.19140625]"
2545,GOYn0ehnn8ikAwam53AS6w,[4032],[3024],['no-entry'],[1546.453125],[1985.9765625],[1565.15625],[2004.43359375]
2546,GOgT835CdNQ-6lAnEGramQ,[4000],[3000],['speed-limit'],[2402.34375],[2156.982421875],[2450.1953125],[2204.58984375]
2547,GOltLN7zpLnc6Cq7RUp2ug,[2592],[1944],['speed-limit'],[2464.171875],[552.4453125],[2566.6875],[651.638671875]
2548,GOtEH4MfkE4k_Zs3fUoslw,[1920],[1080],['speed-limit'],[685.3125],[559.775390625],[728.90625],[603.80859375]
2549,GPZI4l4gGICInxuKwMSVRA,[2592],[1936],['speed-limit'],[1511.15625],[1159.8984375],[1572.5390625],[1219.453125]
2550,GPq3QTkY0LMgNm87rCnd8Q,[3264],[2448],['speed-limit'],[1957.921875],[1418.23828125],[2016.09375],[1477.40625]
2551,GQ1nSCt9wabcZAfdeumK0Q,[3840],[2160],['no-stopping-no-parking'],[3126.5625],[811.0546875],[3196.875],[882.7734375]
2552,GQRFFsO8IcmxNM3J_iD8nw,"[4128, 4128, 4128]","[3096, 3096, 3096]","['no-stopping-no-parking', 'no-stopping-no-parking', 'no-stopping-no-parking']","[3005.296875, 1573.1953125, 1524.8203125]","[1191.234375, 932.73046875, 989.419921875]","[3069.796875, 1626.609375, 1553.0390625]","[1262.28515625, 992.443359375, 1020.41015625]"
2553,GR2qzQPq_YlwEiT0EcYNhQ,"[3328, 3328]","[1872, 1872]","['speed-limit', 'speed-limit']","[1274.0, 1273.1875]","[963.87890625, 1002.26953125]","[1304.0625, 1302.4375]","[992.21484375, 1030.1484375]"
2554,GRIcxI0ezdKiyYwH4yjIVQ,"[1280, 1280]","[768, 768]","['no-right-left-or-u-turn', 'no-stopping-no-parking']","[264.6875, 180.9375]","[192.0, 273.75]","[307.1875, 203.125]","[232.875, 296.25]"
2555,GRymnNB7l1Ey3rN_gntBMQ,[4032],[3024],['speed-limit'],[2207.953125],[1511.26171875],[2255.203125],[1550.390625]
2556,GSaGw65zOxXrBwVwZpiOUg,[4160],[3120],['other'],[3018.4375],[1764.90234375],[3062.109375],[1805.2734375]
2557,GSytWk_H99MXbaZvpM0fcg,[4000],[3000],['speed-limit'],[2250.0],[1121.337890625],[2362.3046875],[1234.86328125]
2558,GTHT8DRcee66uDOLMfmlQQ,[4032],[3024],['speed-limit'],[1547.4375],[1974.1640625],[1572.046875],[1997.05078125]
2559,GTJwMYoaRTQtqr2FVqAe3w,[4000],[3000],['speed-limit'],[1709.9609375],[1676.513671875],[1751.953125],[1720.458984375]
2560,GTmKbKivIFao8TpVms2Lpg,[2976],[2976],['no-right-left-or-u-turn'],[2574.9375],[1327.4296875],[2739.8671875],[1523.6015625]
2561,GTuwgMMx2FbDHSqjgRUbyQ,[4128],[3096],['speed-limit'],[622.828125],[1730.162109375],[677.25],[1795.166015625]
2562,GUfgY1ECkpect7NLvzvtSQ,[4032],[3024],['no-right-left-or-u-turn'],[3934.546875],[2163.1640625],[3983.765625],[2206.72265625]
2563,GV5RLgu7bADkFEpHU_h-Cg,"[1280, 1280]","[720, 720]","['speed-limit', 'speed-limit']","[1009.0625, 1013.4375]","[175.60546875, 50.625]","[1082.1875, 1082.5]","[248.5546875, 124.98046875]"
2564,GVBnAPJq8-F04tbemrFTyQ,"[4640, 4640, 4640]","[3480, 3480, 3480]","['other', 'other', 'road-closed']","[3534.375, 1632.3828125, 1596.1328125]","[1582.822265625, 1576.025390625, 1906.5234375]","[3614.8046875, 1709.4140625, 1617.65625]","[1660.986328125, 1650.791015625, 1926.9140625]"
2565,GVaMBMICknvkyot_iPIi9A,[3264],[2448],['no-stopping-no-parking'],[2436.84375],[1214.4375],[2546.8125],[1332.7734375]
2566,GY8Ru3jAXAkJztFtmUlUuw,[4032],[3024],['no-right-left-or-u-turn'],[1524.796875],[1438.171875],[1545.46875],[1458.10546875]
2567,GYBuExCwZU2vksRH7GGoxw,[1920],[1080],['no-entry'],[1306.875],[730.107421875],[1342.03125],[767.28515625]
2568,GYmCvxF9zECTvGFsdk9ZcA,[1920],[1080],['speed-limit'],[844.21875],[374.4140625],[882.1875],[413.4375]
2569,GYrZC6n-oUg2JEWgm2Gk4w,[3264],[2448],['speed-limit'],[1204.875],[194.23828125],[1729.21875],[749.4609375]
2570,GYtnfTIPYXsV_hPGGxyyuA,"[5312, 5312, 5312]","[2988, 2988, 2988]","['speed-limit', 'no-entry', 'no-right-left-or-u-turn']","[2884.25, 976.546875, 2148.921875]","[1699.716796875, 1817.89453125, 1829.56640625]","[2986.703125, 1010.265625, 2182.640625]","[1802.5751953125, 1864.58203125, 1862.3935546875]"
2571,GYyuEgZY6AGcFxSABWV50Q,[4000],[3000],['speed-limit'],[2329.1015625],[1530.76171875],[2369.140625],[1566.650390625]
2572,GZnj0eFeNKtO7eSC7_Xnzw,[4032],[3024],['speed-limit'],[994.21875],[2238.46875],[1046.390625],[2290.88671875]
2573,G_AKI6ZFL8xmM9VaaiIbkg,"[3264, 3264]","[2448, 2448]","['other', 'no-entry']","[2084.625, 2220.890625]","[1293.92578125, 1457.0859375]","[2185.03125, 2239.21875]","[1392.5390625, 1488.1640625]"
2574,G_mF5RtAQsXiFt04tdoX1Q,[3264],[1836],['road-closed'],[1341.9375],[519.064453125],[1377.0],[553.130859375]
2575,GaZfx0pcMnFILn9qkrvGQA,[4032],[3024],['speed-limit'],[1525.78125],[1305.28125],[1557.28125],[1338.50390625]
2576,Gbcb6Iz7wmxECVqsqBDZfg,[4032],[3024],['speed-limit'],[2125.265625],[1669.9921875],[2144.953125],[1689.92578125]
2577,GbfUwFIokU10tIj7SJVmXg,"[4160, 4160]","[3120, 3120]","['no-stopping-no-parking', 'no-entry']","[3321.09375, 3780.15625]","[1458.69140625, 1465.546875]","[3357.65625, 3815.703125]","[1506.6796875, 1515.05859375]"
2578,GcAWwF2sMoRW2vVWus7_KA,[1280],[720],['speed-limit'],[618.75],[341.015625],[648.4375],[371.25]
2579,GdFM8je_bRISYWXG9IEPYw,[3264],[2448],['speed-limit'],[1584.984375],[1274.80078125],[1650.328125],[1339.9453125]
2580,GdcAjJpWlgaNzEuutLmhKw,[4160],[3120],['speed-limit'],[3788.28125],[119.58984375],[4125.46875],[496.640625]
2581,GdoX-CGJnOdFvyZcb7_dUA,"[4032, 4032]","[3024, 3024]","['speed-limit', 'speed-limit']","[2844.84375, 3390.1875]","[2104.83984375, 2079.0]","[2872.40625, 3422.671875]","[2146.18359375, 2119.60546875]"
2582,GeB97ICFdT2_pYXKU9zHLw,[4128],[3096],['other'],[604.6875],[1183.67578125],[656.0859375],[1244.14453125]
2583,GeF_KMa9nRVGHlQirklWvg,[4032],[3024],['no-right-left-or-u-turn'],[1606.5],[1334.8125],[1628.15625],[1357.69921875]
2584,GenzgvaxO3yg7-URlmLTLQ,[3968],[2976],['speed-limit'],[7.75],[1537.40625],[129.8125],[1657.2890625]
2585,Gf4s0cX0zq4EcbKPTc5jtg,[4160],[3120],['no-stopping-no-parking'],[2073.90625],[1564.5703125],[2131.796875],[1623.984375]
2586,GfTRMAleRF5wEknK_XbzXw,[3840],[2160],['speed-limit'],[2270.625],[1404.84375],[2296.875],[1432.265625]
2587,Gg2SLaeah1_SXe0s5t3CoA,[4032],[3024],['speed-limit'],[2347.734375],[1388.70703125],[2388.09375],[1428.57421875]
2588,Gg6Gt4OQj6YSzE4D9fyGtw,[4128],[2332],['speed-limit'],[1877.5546875],[1183.6494140625],[1898.71875],[1205.853515625]
2589,GgNJjz3iE1w6HgS5W6KGvg,[4032],[3024],['no-right-left-or-u-turn'],[2368.40625],[1957.18359375],[2434.359375],[2027.3203125]
2590,GgZ6YI6TloEqbPACxexP9g,[3264],[2448],['no-right-left-or-u-turn'],[324.328125],[1476.80859375],[368.953125],[1518.64453125]
2591,GgabD0tTOIv5yEStMCVvrQ,"[4032, 4032, 4032, 4032, 4032]","[3016, 3016, 3016, 3016, 3016]","['other', 'other', 'speed-limit', 'other', 'speed-limit']","[218.53125, 166.359375, 103.359375, 2187.28125, 1783.6875]","[1393.1328125, 1735.525390625, 2090.435546875, 1881.318359375, 2279.671875]","[400.640625, 352.40625, 297.28125, 2286.703125, 1813.21875]","[1559.54296875, 1911.5078125, 2287.771484375, 1980.72265625, 2308.388671875]"
2592,GgeT7msrwZfrNF1pRyC1tA,[3984],[2988],['no-stopping-no-parking'],[2334.375],[1169.3759765625],[2387.87109375],[1221.8994140625]
2593,GgpKY-iNkUQF83TmYMQVNw,"[1920, 1920]","[1080, 1080]","['speed-limit', 'no-stopping-no-parking']","[547.03125, 535.3125]","[452.724609375, 532.08984375]","[626.25, 621.5625]","[528.134765625, 606.708984375]"
2594,GguIZkKj_7q12ajXFShaUA,"[1920, 1920]","[1080, 1080]","['other', 'other']","[1440.46875, 1398.75]","[691.34765625, 665.771484375]","[1471.875, 1451.71875]","[727.470703125, 724.5703125]"
2595,Gh5PFHc9dZ91s8bSWsKqoQ,[4608],[3456],['no-stopping-no-parking'],[2335.5],[2302.59375],[2361.375],[2332.96875]
2596,Gi3wvrEui24cpNY3n0WmJw,"[5660, 5660]","[2830, 2830]","['no-right-left-or-u-turn', 'no-right-left-or-u-turn']","[3156.11328125, 3453.2080078125]","[988.0126953125, 1026.7041015625]","[3247.314453125, 3529.208984375]","[1070.23193359375, 1105.46875]"
2597,GiGufEHN1ZH4_sG53HTjGQ,"[3264, 3264]","[2448, 2448]","['no-stopping-no-parking', 'no-stopping-no-parking']","[3083.90625, 2710.96875]","[1546.13671875, 1675.23046875]","[3197.859375, 2755.59375]","[1644.15234375, 1721.84765625]"
2598,Gj0K3zYk8qWE-l0WVyFANQ,"[3840, 3840]","[2160, 2160]","['speed-limit', 'speed-limit']","[2130.0, 1560.9375]","[936.03515625, 948.1640625]","[2167.5, 1598.4375]","[973.4765625, 985.078125]"
2599,GjAX37G9OTNCyi-P1XRmJQ,[1024],[768],['no-stopping-no-parking'],[769.0],[293.625],[879.5],[398.8125]
2600,GjM3OL7BsY4_cdR4qeL2rg,"[5312, 5312]","[2988, 2988]","['speed-limit', 'no-stopping-no-parking']","[2064.625, 2064.625]","[1448.0419921875, 1482.328125]","[2097.046875, 2097.046875]","[1477.2216796875, 1516.6142578125]"
2601,GjoJ0q_ahuRANAYQ3_maTQ,"[4032, 4032]","[3024, 3024]","['no-stopping-no-parking', 'no-stopping-no-parking']","[2365.453125, 731.390625]","[981.17578125, 1196.75390625]","[2406.796875, 772.734375]","[1134.0, 1235.8828125]"
2602,Gko7upOgQZaiOXcNVFqhFA,[1920],[1080],['speed-limit'],[694.6875],[752.51953125],[719.0625],[782.05078125]
2603,GmL3GJJ25lexk8-HXOeqdw,[4000],[3000],['speed-limit'],[73.2421875],[1129.39453125],[118.1640625],[1177.001953125]
2604,GmatzP9rcmXr_QkuGQs-wg,"[4032, 4032]","[2268, 2268]","['speed-limit', 'no-stopping-no-parking']","[2142.0, 2142.984375]","[971.208984375, 1007.75390625]","[2176.453125, 2177.4375]","[1006.646484375, 1042.6376953125]"
2605,Gmf2d9pRD-6sz9-VLWaJhA,"[4032, 4032]","[2268, 2268]","['other', 'road-closed']","[3065.34375, 173.25]","[431.89453125, 833.888671875]","[3108.65625, 247.078125]","[573.64453125, 914.1767578125]"
2606,Gn_K49zeGoZiZukqqVSc3A,"[3264, 3264]","[2448, 2448]","['no-entry', 'no-entry']","[788.109375, 1118.8125]","[1475.015625, 1478.00390625]","[808.828125, 1136.34375]","[1522.828125, 1507.2890625]"
2607,Gp7qW7kXPX4M1Z5H5NfSPw,[3264],[2448],['other'],[2951.625],[378.9140625],[3216.984375],[667.58203125]
2608,GqEIZweNTaQxGApkN8nu_w,"[5660, 5660]","[2830, 2830]","['speed-limit', 'speed-limit']","[440.8056640625, 5081.0107421875]","[1283.03466796875, 1406.708984375]","[467.060546875, 5145.95703125]","[1309.28955078125, 1485.4736328125]"
2609,GqHZvUOfAm9OXXr8TvcTIA,[1920],[1080],['no-entry'],[426.09375],[519.697265625],[435.0],[543.955078125]
2610,GqY6-_OXfFAG8VFuqoXirQ,[3264],[2448],['no-stopping-no-parking'],[2561.953125],[1142.12109375],[2779.5],[1352.49609375]
2611,GriHO6aWB2OHYxtuDGNsFg,[3840],[2160],['speed-limit'],[1920.0],[1628.96484375],[1995.9375],[1711.23046875]
2612,Grw5bvw2ngpyJzE0ciZQVg,"[4032, 4032]","[3024, 3024]","['no-right-left-or-u-turn', 'no-right-left-or-u-turn']","[2210.90625, 2692.265625]","[1715.02734375, 1653.01171875]","[2236.5, 2753.296875]","[1737.9140625, 1711.3359375]"
2613,GrxBQ3wjUPhEQAhFwmxHSg,[5664],[3184],['no-stopping-no-parking'],[2339.71875],[1506.4921875],[2446.1953125],[1602.10546875]
2614,GssJTmQT06dFx9D1j_kJYw,[3264],[1836],['no-right-left-or-u-turn'],[337.078125],[1069.0576171875],[372.140625],[1147.9482421875]
2615,GsxmvkNInzsc9JWmV4MpjA,[3264],[1836],['no-stopping-no-parking'],[2217.703125],[1193.220703125],[2251.171875],[1230.4248046875]
