,name,width,height,class,xmin,ymin,xmax,ymax
4771,9t8674FWqSiXmsm0cl9iOw_2206_aug,[3840],[2160],['no-stopping-no-parking'],[463.66116],[674.1204],[620.61194],[835.1639]
4772,9t8674FWqSiXmsm0cl9iOw_2207_aug,[3840],[2160],['no-stopping-no-parking'],[1776.8062],[1249.9496],[1814.8716],[1284.6511]
4773,9t8674FWqSiXmsm0cl9iOw_3929_aug,[3840],[2160],['no-stopping-no-parking'],[1606.7413],[593.7197],[1771.9386],[758.23505]
4774,9t8674FWqSiXmsm0cl9iOw_3930_aug,[3840],[2160],['no-stopping-no-parking'],[1740.7664],[852.1053],[1777.2104],[883.7363]
4775,9t8674FWqSiXmsm0cl9iOw_483_aug,[3840],[2160],['no-stopping-no-parking'],[1373.7986],[1294.6934],[1537.2418],[1459.665]
4776,9t8674FWqSiXmsm0cl9iOw_484_aug,[3840],[2160],['no-stopping-no-parking'],[1707.0479],[1386.7892],[1733.9131],[1415.9161]
4777,9tAUV2iKCSJgLKqvjO7Fsw,"[4032, 4032]","[3024, 3024]","['speed-limit', 'speed-limit']","[309.09375, 1500.1875]","[1801.40625, 1870.06640625]","[396.703125, 1562.203125]","[1873.7578125, 1943.15625]"
4778,9u6kpCY7okvvn-wfI2B_EA,[1280],[720],['speed-limit'],[64.6875],[492.01171875],[112.8125],[547.734375]
4779,9uMygAr27dADc6C2Gz7vhw,"[4032, 4032]","[3024, 3024]","['no-stopping-no-parking', 'speed-limit']","[2605.640625, 2253.234375]","[1720.1953125, 1936.51171875]","[2682.421875, 2277.84375]","[1809.52734375, 1963.828125]"
4780,9uhyn_HeVntQ9-2HU7nhQA,[4032],[3024],['speed-limit'],[3614.625],[1932.8203125],[3798.703125],[2225.91796875]
4781,9utwfogaQcmY1iu-wHUpCg,[3264],[2448],['no-right-left-or-u-turn'],[1755.515625],[1051.875],[1780.21875],[1075.78125]
4782,9utwfogaQcmY1iu-wHUpCg_1504_aug,[3264],[2448],['no-right-left-or-u-turn'],[2168.2603],[756.1631],[2193.9434],[782.9702]
4783,9utwfogaQcmY1iu-wHUpCg_3838_aug,[3264],[2448],['no-right-left-or-u-turn'],[1168.9165],[1492.8575],[1191.7915],[1516.5753]
4784,9vIkIP44CYxILlALNIYMQQ,[5312],[2988],['speed-limit'],[3261.640625],[2005.3740234375],[3320.0],[2064.462890625]
4785,9vh3jUJpYevmZe3lnDBD-A,[1920],[1080],['speed-limit'],[1287.1875],[397.6171875],[1307.34375],[444.0234375]
4786,9w5advxXCtkdptEtbWG9fg,[2592],[1944],['speed-limit'],[2018.0390625],[963.931640625],[2037.0234375],[984.814453125]
4787,9w6HXayxjeHL5K-1-rL8Ng,[3984],[2988],['speed-limit'],[191.61328125],[1290.4716796875],[380.30859375],[1458.984375]
4788,9wKBQMpG2cQ0eD3P9YLppQ,[1920],[1080],['speed-limit'],[512.34375],[508.359375],[532.96875],[528.134765625]
4789,9w_9tcmRXPOW5DuT-HEirw,[3264],[2448],['road-closed'],[2259.9375],[505.01953125],[2304.5625],[547.453125]
4790,9w_9tcmRXPOW5DuT-HEirw_1073_aug,[3264],[2448],['road-closed'],[3095.888],[676.2551],[3154.2007],[730.4001]
4791,9w_9tcmRXPOW5DuT-HEirw_1277_aug,[3264],[2448],['road-closed'],[2129.4766],[303.90448],[2183.4988],[362.146]
4792,9w_9tcmRXPOW5DuT-HEirw_1481_aug,[3264],[2448],['road-closed'],[1267.2943],[483.7899],[1320.3357],[523.4951]
4793,9w_9tcmRXPOW5DuT-HEirw_1889_aug,[3264],[2448],['road-closed'],[2277.7273],[111.19975],[2330.275],[162.08656]
4794,9w_9tcmRXPOW5DuT-HEirw_2093_aug,[3264],[2448],['road-closed'],[2478.1682],[525.3645],[2520.36],[576.0468]
4795,9w_9tcmRXPOW5DuT-HEirw_2297_aug,[3264],[2448],['road-closed'],[1596.1808],[535.20197],[1636.4805],[582.1136]
4796,9w_9tcmRXPOW5DuT-HEirw_2501_aug,[3264],[2448],['road-closed'],[1634.1016],[560.6987],[1678.0669],[607.5695]
4797,9w_9tcmRXPOW5DuT-HEirw_257_aug,[3264],[2448],['road-closed'],[1966.9949],[248.64784],[2016.5078],[283.7919]
4798,9w_9tcmRXPOW5DuT-HEirw_2705_aug,[3264],[2448],['road-closed'],[956.3263],[404.48117],[1010.54224],[452.7814]
4799,9w_9tcmRXPOW5DuT-HEirw_2909_aug,[3264],[2448],['road-closed'],[2041.3333],[821.828],[2087.358],[877.1198]
4800,9w_9tcmRXPOW5DuT-HEirw_3113_aug,[3264],[2448],['road-closed'],[2619.94],[941.68207],[2664.6472],[999.2065]
4801,9w_9tcmRXPOW5DuT-HEirw_3317_aug,[3264],[2448],['road-closed'],[782.8715],[1247.3628],[832.7295],[1290.7716]
4802,9w_9tcmRXPOW5DuT-HEirw_3521_aug,[3264],[2448],['road-closed'],[1884.6226],[565.02545],[1924.0623],[611.4381]
4803,9w_9tcmRXPOW5DuT-HEirw_3725_aug,[3264],[2448],['road-closed'],[1177.9893],[212.86543],[1220.6604],[248.83421]
4804,9w_9tcmRXPOW5DuT-HEirw_461_aug,[3264],[2448],['road-closed'],[1594.4746],[631.4218],[1642.3234],[687.3834]
4805,9w_9tcmRXPOW5DuT-HEirw_53_aug,[3264],[2448],['road-closed'],[967.91266],[476.66647],[1024.8394],[522.76117]
4806,9w_9tcmRXPOW5DuT-HEirw_665_aug,[3264],[2448],['road-closed'],[2164.2432],[551.8591],[2223.2559],[595.7257]
4807,9w_9tcmRXPOW5DuT-HEirw_869_aug,[3264],[2448],['road-closed'],[1484.0293],[486.6746],[1527.8954],[532.54626]
4808,9wyk0xrm1mdAu3C3GbVlqQ,"[3264, 3264]","[2448, 2448]","['road-closed', 'speed-limit']","[2805.0, 1938.796875]","[1542.55078125, 1346.51953125]","[2938.078125, 1959.515625]","[1665.66796875, 1368.6328125]"
4809,9wyk0xrm1mdAu3C3GbVlqQ_1072_aug,[3264],[2448],['road-closed'],[1061.9729],[2372.29],[1204.6475],[2542.3716]
4810,9wyk0xrm1mdAu3C3GbVlqQ_1276_aug,[3264],[2448],['road-closed'],[343.13525],[1469.2876],[486.0399],[1607.0582]
4811,9wyk0xrm1mdAu3C3GbVlqQ_1480_aug,[3264],[2448],['road-closed'],[3503.2053],[1257.5065],[3656.829],[1398.5281]
4812,9wyk0xrm1mdAu3C3GbVlqQ_1684_aug,[3264],[2448],['road-closed'],[2739.449],[1427.6445],[2879.1216],[1535.5214]
4813,9wyk0xrm1mdAu3C3GbVlqQ_1888_aug,[3264],[2448],['road-closed'],[103.84403],[1316.65],[257.68332],[1456.0051]
4814,9wyk0xrm1mdAu3C3GbVlqQ_2092_aug,[3264],[2448],['road-closed'],[587.54126],[1213.264],[712.15717],[1315.3364]
4815,9wyk0xrm1mdAu3C3GbVlqQ_2296_aug,[3264],[2448],['road-closed'],[2444.346],[773.1764],[2604.6228],[906.78815]
4816,9wyk0xrm1mdAu3C3GbVlqQ_2500_aug,[3264],[2448],['road-closed'],[2331.9268],[1849.4281],[2477.3315],[1988.0436]
4817,9wyk0xrm1mdAu3C3GbVlqQ_256_aug,[3264],[2448],['road-closed'],[78.12893],[1768.2413],[205.8564],[1883.2643]
4818,9wyk0xrm1mdAu3C3GbVlqQ_2704_aug,[3264],[2448],['road-closed'],[-22.90238],[1790.7781],[144.05826],[1924.3994]
4819,9wyk0xrm1mdAu3C3GbVlqQ_2908_aug,[3264],[2448],['road-closed'],[504.2704],[1245.3452],[630.8648],[1349.7051]
4820,9wyk0xrm1mdAu3C3GbVlqQ_3316_aug,[3264],[2448],['road-closed'],[2261.1724],[1533.4067],[2372.548],[1638.2936]
4821,9wyk0xrm1mdAu3C3GbVlqQ_3520_aug,[3264],[2448],['road-closed'],[2932.2078],[1295.7164],[3072.954],[1414.1207]
4822,9wyk0xrm1mdAu3C3GbVlqQ_3724_aug,[3264],[2448],['road-closed'],[-281.0529],[1840.7797],[-131.8418],[1945.9587]
4823,9wyk0xrm1mdAu3C3GbVlqQ_460_aug,[3264],[2448],['road-closed'],[893.0145],[1768.4645],[1021.928],[1886.1455]
4824,9wyk0xrm1mdAu3C3GbVlqQ_52_aug,[3264],[2448],['road-closed'],[415.20755],[1695.8547],[548.06775],[1833.0886]
4825,9wyk0xrm1mdAu3C3GbVlqQ_664_aug,[3264],[2448],['road-closed'],[2821.8936],[2189.6797],[2969.6833],[2346.9182]
4826,9wyk0xrm1mdAu3C3GbVlqQ_868_aug,[3264],[2448],['road-closed'],[2899.4314],[2099.3293],[3026.4934],[2222.9565]
4827,9xeR8OpNIAAmUgV7weglEA,[4000],[3000],['no-stopping-no-parking'],[1150.390625],[1562.255859375],[1257.8125],[1670.654296875]
4828,9xeR8OpNIAAmUgV7weglEA_1745_aug,[4000],[3000],['no-stopping-no-parking'],[2961.9856],[2023.9911],[3061.868],[2147.1326]
4829,9xeR8OpNIAAmUgV7weglEA_22_aug,[4000],[3000],['no-stopping-no-parking'],[692.3975],[1716.137],[807.73834],[1847.9218]
4830,9y991FpS5Nr4T0YTp5eWlA,"[4032, 4032]","[3024, 3024]","['speed-limit', 'no-stopping-no-parking']","[638.859375, 528.609375]","[645.99609375, 648.2109375]","[725.484375, 617.203125]","[733.11328125, 735.328125]"
4831,9yVV2J9kJR6l_cNBW55jHw,[3264],[2448],['no-entry'],[941.109375],[1448.71875],[957.84375],[1466.05078125]
4832,9yzFbn-EaQV_LNRrD9PlWw,[4160],[3120],['speed-limit'],[2846.796875],[2151.09375],[2956.484375],[2265.3515625]
4833,9zlDANLedl6taWWQ8RN9kg,[4032],[3024],['no-entry'],[1383.046875],[1418.9765625],[1396.828125],[1445.5546875]
4834,9zlDANLedl6taWWQ8RN9kg_3297_aug,[4032],[3024],['no-entry'],[1844.9052],[1431.3477],[1859.4274],[1458.666]
4835,9zlDANLedl6taWWQ8RN9kg_415_aug,[4032],[3024],['no-entry'],[2257.0535],[1118.449],[2271.969],[1143.6832]
4836,9zzk0lOL8IDJYFMrBWzbNw,[1920],[1080],['other'],[584.53125],[710.595703125],[613.125],[741.4453125]
4837,9zzk0lOL8IDJYFMrBWzbNw_1660_aug,[1920],[1080],['other'],[1660.6066],[768.1905],[1696.5764],[799.91693]
4838,9zzk0lOL8IDJYFMrBWzbNw_2958_aug,[1920],[1080],['other'],[1255.1602],[790.76263],[1288.7904],[823.8201]
4839,9zzk0lOL8IDJYFMrBWzbNw_362_aug,[1920],[1080],['other'],[1395.14],[794.60364],[1430.7838],[828.3435]
4840,A-9frkAevzgxRBoxMtlA4w,[4160],[3120],['speed-limit'],[2350.15625],[1432.79296875],[2401.953125],[1484.58984375]
4841,A02Og2im0PkiRYy6Ph8-1A,[3264],[2448],['speed-limit'],[2864.765625],[1427.203125],[2934.09375],[1492.9453125]
4842,A0TiyjOoqCmvbGzrLEyg4A,[3840],[2160],['speed-limit'],[2426.25],[1103.73046875],[2490.0],[1165.4296875]
4843,A1EbX8Ecttfbs1Z0q1fW0g,[4160],[3120],['no-stopping-no-parking'],[42.65625],[1562.28515625],[162.5],[1673.49609375]
4844,A1EbX8Ecttfbs1Z0q1fW0g_2213_aug,[4160],[3120],['no-stopping-no-parking'],[4827.0483],[1816.453],[4977.515],[1925.5417]
4845,A1EbX8Ecttfbs1Z0q1fW0g_3936_aug,[4160],[3120],['no-stopping-no-parking'],[4366.914],[1440.4451],[4530.561],[1585.5969]
4846,A1EbX8Ecttfbs1Z0q1fW0g_490_aug,[4160],[3120],['no-stopping-no-parking'],[645.223],[1427.0669],[777.4477],[1568.1133]
4847,A1eJPNnqSs9YroxZjcd1YQ,[3264],[2448],['speed-limit'],[2009.71875],[556.41796875],[2173.875],[724.95703125]
4848,A1iI9RUi_LKqBx84Duql3Q,[3264],[2448],['no-right-left-or-u-turn'],[671.765625],[1552.7109375],[698.859375],[1577.21484375]
4849,A1iI9RUi_LKqBx84Duql3Q_1507_aug,[3264],[2448],['no-right-left-or-u-turn'],[2739.0356],[1911.3844],[2769.022],[1936.3619]
4850,A1iI9RUi_LKqBx84Duql3Q_2674_aug,[3264],[2448],['no-right-left-or-u-turn'],[3312.2466],[1262.6823],[3344.6042],[1292.2426]
4851,A1iI9RUi_LKqBx84Duql3Q_340_aug,[3264],[2448],['no-right-left-or-u-turn'],[2925.1223],[1714.495],[2955.6765],[1739.4568]
4852,A1iI9RUi_LKqBx84Duql3Q_3841_aug,[3264],[2448],['no-right-left-or-u-turn'],[1337.1111],[2027.6302],[1359.0315],[2056.0571]
4853,A2aUcU2Im5bObHh15H5qOQ,"[3264, 3264]","[2448, 2448]","['speed-limit', 'other']","[1999.359375, 2003.34375]","[1828.828125, 1861.69921875]","[2031.234375, 2033.625]","[1862.296875, 1892.77734375]"
4854,A2aUcU2Im5bObHh15H5qOQ_1319_aug,[3264],[2448],['other'],[1532.2108],[1348.8854],[1568.3759],[1384.5948]
4855,A2aUcU2Im5bObHh15H5qOQ_2617_aug,[3264],[2448],['other'],[1434.75],[1425.0797],[1471.441],[1458.5892]
4856,A2ofS1mkGhtSn_3iTKUzHw,[3264],[1836],['no-stopping-no-parking'],[877.359375],[1094.1591796875],[1018.40625],[1231.3212890625]
4857,A3KiW8fX6O3GM-SmiJMvRA,[4128],[3096],['speed-limit'],[2267.578125],[1563.873046875],[2293.78125],[1591.083984375]
4858,A3VxDufLhDLKxzTrr6EBHQ,"[2592, 2592, 2592]","[1944, 1944, 1944]","['no-entry', 'no-entry', 'no-right-left-or-u-turn']","[233.5078125, 478.40625, 1804.78125]","[750.83203125, 872.806640625, 938.77734375]","[330.9609375, 528.3984375, 1831.359375]","[864.73828125, 923.58984375, 972.0]"
4859,A3VxDufLhDLKxzTrr6EBHQ_1508_aug,[2592],[1944],['no-right-left-or-u-turn'],[1425.0103],[1193.5243],[1451.3173],[1224.7501]
4860,A3VxDufLhDLKxzTrr6EBHQ_1857_aug,[2592],[1944],['no-entry'],[200.82336],[341.1838],[304.30887],[463.84186]
4861,A3VxDufLhDLKxzTrr6EBHQ_1858_aug,[2592],[1944],['no-entry'],[690.05096],[521.1719],[734.8782],[565.2227]
4862,A3VxDufLhDLKxzTrr6EBHQ_3298_aug,[2592],[1944],['no-entry'],[2344.855],[644.4724],[2439.7473],[782.7257]
4863,A3VxDufLhDLKxzTrr6EBHQ_3299_aug,[2592],[1944],['no-entry'],[2500.11],[1046.0964],[2563.4382],[1093.6226]
4864,A3VxDufLhDLKxzTrr6EBHQ_341_aug,[2592],[1944],['no-right-left-or-u-turn'],[1224.199],[779.5229],[1253.665],[823.51575]
4865,A3VxDufLhDLKxzTrr6EBHQ_3842_aug,[2592],[1944],['no-right-left-or-u-turn'],[1721.1583],[1284.7261],[1761.3644],[1327.1244]
4866,A3VxDufLhDLKxzTrr6EBHQ_416_aug,[2592],[1944],['no-entry'],[-220.87074],[1011.39453],[-105.702995],[1140.0222]
4867,A3fjD-Ko21StVfX7aDqrfA,[3264],[2448],['other'],[1778.625],[1175.58984375],[1809.703125],[1208.4609375]
4868,A3fjD-Ko21StVfX7aDqrfA_1661_aug,[3264],[2448],['other'],[1987.2362],[746.77655],[2020.1975],[788.6131]
4869,A3fjD-Ko21StVfX7aDqrfA_2959_aug,[3264],[2448],['other'],[831.09625],[1698.1768],[872.0714],[1732.1498]
4870,A3fjD-Ko21StVfX7aDqrfA_363_aug,[3264],[2448],['other'],[837.75006],[1302.5016],[876.77826],[1336.4468]
4871,A3gmAQk5UOAWoD5AjhTTYA,[3264],[2448],['speed-limit'],[1455.09375],[1137.33984375],[1475.015625],[1158.2578125]
4872,A3xghTHw5MKogMlkA-8e9g,[4608],[3456],['no-stopping-no-parking'],[2027.25],[1934.71875],[2040.75],[1981.96875]
4873,A42TLfnjXUdV-wGrp7cJyw,[4032],[3024],['speed-limit'],[1972.6875],[1954.23046875],[2019.9375],[2002.95703125]
4874,A4a1TfkWU752lgoNmxodKQ,[1600],[1184],['no-right-left-or-u-turn'],[1194.921875],[126.8984375],[1264.453125],[204.65625]
4875,A5pJAOMqhCovcayx84-4hQ,[1280],[720],['speed-limit'],[769.0625],[335.21484375],[784.0625],[350.859375]
4876,A70Kas_9srv86A0GGVq2Ew,"[3264, 3264]","[2448, 2448]","['other', 'speed-limit']","[2100.5625, 2130.046875]","[1432.58203125, 1549.125]","[2195.390625, 2162.71875]","[1522.23046875, 1581.3984375]"
4877,A70Kas_9srv86A0GGVq2Ew_1662_aug,[3264],[2448],['other'],[2378.7324],[1209.4114],[2467.6562],[1302.7222]
4878,A70Kas_9srv86A0GGVq2Ew_2960_aug,[3264],[2448],['other'],[729.8294],[1421.7732],[833.51086],[1517.8693]
4879,A70Kas_9srv86A0GGVq2Ew_364_aug,[3264],[2448],['other'],[1854.6534],[1153.4631],[1949.5273],[1251.6339]
4880,A7lRfweb031Z0GMSNZCuXw,[3264],[2448],['speed-limit'],[1318.828125],[1681.20703125],[1351.5],[1713.48046875]
4881,A7yd6fVw1lroyKdimscf5w,"[1920, 1920]","[1080, 1080]","['no-right-left-or-u-turn', 'no-right-left-or-u-turn']","[1103.90625, 1049.53125]","[517.060546875, 525.234375]","[1120.78125, 1064.53125]","[534.462890625, 540.791015625]"
4882,A7yd6fVw1lroyKdimscf5w_1509_aug,[1920],[1080],['no-right-left-or-u-turn'],[774.8013],[327.0754],[793.5718],[344.34906]
4883,A7yd6fVw1lroyKdimscf5w_1510_aug,[1920],[1080],['no-right-left-or-u-turn'],[1422.758],[708.6478],[1437.8838],[722.7499]
4884,A7yd6fVw1lroyKdimscf5w_2676_aug,[1920],[1080],['no-right-left-or-u-turn'],[707.77277],[349.6805],[721.8563],[365.32663]
4885,A7yd6fVw1lroyKdimscf5w_2677_aug,[1920],[1080],['no-right-left-or-u-turn'],[872.23254],[411.06235],[887.2483],[425.56125]
4886,A7yd6fVw1lroyKdimscf5w_342_aug,[1920],[1080],['no-right-left-or-u-turn'],[1399.102],[630.164],[1414.4818],[647.0537]
4887,A7yd6fVw1lroyKdimscf5w_343_aug,[1920],[1080],['no-right-left-or-u-turn'],[1076.3534],[730.3272],[1094.9166],[744.99194]
4888,A7yd6fVw1lroyKdimscf5w_3844_aug,[1920],[1080],['no-right-left-or-u-turn'],[685.7659],[599.1817],[702.7547],[616.656]
4889,A8wx4sqygWjOFIlguDUpTw,[3264],[2448],['speed-limit'],[1981.828125],[1348.3125],[2032.828125],[1402.1015625]
4890,A9GYTIG9YAueJviALVWlHA,[3264],[2448],['no-right-left-or-u-turn'],[1879.828125],[1279.58203125],[1924.453125],[1322.61328125]
4891,A9GYTIG9YAueJviALVWlHA_1511_aug,[3264],[2448],['no-right-left-or-u-turn'],[1719.3313],[1623.5032],[1770.4156],[1682.623]
4892,A9GYTIG9YAueJviALVWlHA_2678_aug,[3264],[2448],['no-right-left-or-u-turn'],[2150.909],[1486.8157],[2205.9412],[1528.8344]
4893,A9GYTIG9YAueJviALVWlHA_344_aug,[3264],[2448],['no-right-left-or-u-turn'],[1612.2115],[1151.8331],[1672.2517],[1197.6249]
4894,A9pfQ8PXL5LQopM1dUhWWQ,"[4640, 4640]","[3480, 3480]","['speed-limit', 'other']","[536.953125, 1435.2734375]","[705.17578125, 809.677734375]","[780.5078125, 1597.265625]","[957.509765625, 1015.283203125]"
4895,A9q7Ssf08vaYBh2QsiSyqw,[4128],[3096],['no-stopping-no-parking'],[2386.5],[1715.80078125],[2423.7890625],[1751.326171875]
4896,A9q7Ssf08vaYBh2QsiSyqw_3937_aug,[4128],[3096],['no-stopping-no-parking'],[2525.6873],[2022.1106],[2558.1543],[2057.7852]
4897,A9q7Ssf08vaYBh2QsiSyqw_491_aug,[4128],[3096],['no-stopping-no-parking'],[2169.9465],[1630.9767],[2207.0679],[1674.4653]
4898,AAOxVpupOGFDLYGA_QbqRA,[3264],[2448],['speed-limit'],[1369.828125],[1876.640625],[1510.078125],[2014.69921875]
4899,AAQ0IbJv70TYVjgrO4-oEg,[3264],[2448],['no-right-left-or-u-turn'],[303.609375],[1845.5625],[380.109375],[1921.46484375]
4900,AAQ0IbJv70TYVjgrO4-oEg_1513_aug,[3264],[2448],['no-right-left-or-u-turn'],[2460.779],[2042.9095],[2549.9756],[2126.037]
4901,AAQ0IbJv70TYVjgrO4-oEg_2680_aug,[3264],[2448],['no-right-left-or-u-turn'],[58.58365],[2115.6267],[135.2507],[2195.26]
4902,AAQ0IbJv70TYVjgrO4-oEg_346_aug,[3264],[2448],['no-right-left-or-u-turn'],[118.62795],[1580.8937],[202.60915],[1669.894]
4903,AAnD88PV2V2w8byeAG-63g,[1920],[1080],['no-stopping-no-parking'],[704.53125],[679.21875],[734.53125],[709.541015625]
4904,AAnD88PV2V2w8byeAG-63g_2221_aug,[1920],[1080],['no-stopping-no-parking'],[396.66086],[426.18735],[429.08902],[454.2178]
4905,AAnD88PV2V2w8byeAG-63g_3944_aug,[1920],[1080],['no-stopping-no-parking'],[1269.3971],[540.9375],[1310.843],[576.4254]
4906,AAnD88PV2V2w8byeAG-63g_498_aug,[1920],[1080],['no-stopping-no-parking'],[1031.2472],[599.27325],[1067.0845],[633.8598]
4907,AArs6LuqJ-iCu1L0roL6XA,"[4032, 4032]","[3024, 3024]","['no-stopping-no-parking', 'no-stopping-no-parking']","[1335.796875, 3787.875]","[1778.51953125, 620.89453125]","[1398.796875, 4032.0]","[1840.53515625, 984.8671875]"
4908,AArs6LuqJ-iCu1L0roL6XA_2218_aug,[4032],[3024],['no-stopping-no-parking'],[968.6665],[1644.6324],[1035.6871],[1704.5051]
4909,AArs6LuqJ-iCu1L0roL6XA_3942_aug,[4032],[3024],['no-stopping-no-parking'],[4224.018],[711.69855],[4447.8315],[1040.553]
4910,AArs6LuqJ-iCu1L0roL6XA_495_aug,[4032],[3024],['no-stopping-no-parking'],[1823.085],[1975.0028],[1891.8723],[2053.4988]
4911,AArs6LuqJ-iCu1L0roL6XA_496_aug,[4032],[3024],['no-stopping-no-parking'],[81.452324],[1110.1237],[348.10132],[1415.1526]
4912,ABdAsqe2OCJRACj75ZHlxA,[4032],[3024],['no-entry'],[1331.859375],[1396.828125],[1362.375],[1427.09765625]
4913,ABdAsqe2OCJRACj75ZHlxA_1860_aug,[4032],[3024],['no-entry'],[1228.0779],[1596.2821],[1259.5614],[1622.8981]
4914,ABdAsqe2OCJRACj75ZHlxA_419_aug,[4032],[3024],['no-entry'],[2197.1091],[1614.5945],[2230.141],[1652.0364]
4915,ABpQEzzXnEioHdGVINbX8A,[4032],[3024],['other'],[2244.375],[236.98828125],[2522.953125],[598.0078125]
4916,ABxY636F7nCmS2AARMj0iA,[1920],[1080],['other'],[840.46875],[459.31640625],[877.96875],[495.17578125]
4917,ABxY636F7nCmS2AARMj0iA_1663_aug,[1920],[1080],['other'],[711.1006],[376.62473],[751.50934],[422.24768]
4918,ABxY636F7nCmS2AARMj0iA_2961_aug,[1920],[1080],['other'],[1169.9407],[234.30885],[1213.5159],[276.1823]
4919,ABxY636F7nCmS2AARMj0iA_365_aug,[1920],[1080],['other'],[950.222],[387.47812],[990.20026],[429.22815]
4920,ACRgY2GC85PKF5nFrONDWw,[3264],[2448],['no-stopping-no-parking'],[1044.703125],[1648.3359375],[1137.9375],[1742.16796875]
4921,ACRgY2GC85PKF5nFrONDWw_2222_aug,[3264],[2448],['no-stopping-no-parking'],[658.45667],[1372.7784],[739.841],[1456.833]
4922,ACRgY2GC85PKF5nFrONDWw_3945_aug,[3264],[2448],['no-stopping-no-parking'],[1273.0612],[1463.4996],[1363.7408],[1573.6952]
4923,ADVKBtNtgkfPPAn9PW4T8g,"[3840, 3840]","[2160, 2160]","['speed-limit', 'speed-limit']","[2994.375, 2354.0625]","[969.78515625, 998.26171875]","[3058.125, 2414.0625]","[1030.4296875, 1055.7421875]"
4924,ADhfJoiU1dp6pO03AOx1ew,"[2688, 2688]","[1520, 1520]","['speed-limit', 'speed-limit']","[706.78125, 1837.5]","[634.5703125, 618.984375]","[778.96875, 1890.65625]","[702.48046875, 680.21484375]"
4925,AEIgcvV0Q8e1LpQWB7Dvtw,[3264],[2448],['speed-limit'],[2048.765625],[1059.046875],[2136.421875],[1146.3046875]
4926,AELaq7piP-XmHGSGeI62oQ,[4160],[3120],['speed-limit'],[1830.15625],[2381.1328125],[1854.53125],[2405.5078125]
4927,AENoEjJ2VDikD-dxkTB9cg,[3840],[2160],['no-entry'],[3510.0],[604.86328125],[3631.875],[748.30078125]
4928,AENoEjJ2VDikD-dxkTB9cg_1861_aug,[3840],[2160],['no-entry'],[3927.4612],[722.41595],[4086.5464],[871.66034]
4929,AENoEjJ2VDikD-dxkTB9cg_420_aug,[3840],[2160],['no-entry'],[-757.3367],[752.4184],[-583.50037],[899.7676]
4930,AEem5bnhdSvcW2HDLcX0tw,[3264],[2448],['other'],[1835.203125],[1429.59375],[1922.0625],[1522.23046875]
4931,AEz-5Y4mv81dS1hCOUFfbA,[1280],[720],['speed-limit'],[315.625],[453.8671875],[337.1875],[506.77734375]
4932,AFLbkFkavKosO8ZZboURuA,[4032],[3024],['speed-limit'],[2613.515625],[1995.57421875],[2701.125],[2080.4765625]
4933,AFQfnr_e6N-Oe1r7WnQkGw,[4864],[2736],['speed-limit'],[3215.75],[1009.96875],[3478.1875],[1272.48046875]
4934,AFYVZqfaUb0yfQG-m1ubtA,"[2048, 2048, 2048, 2048]","[1536, 1536, 1536, 1536]","['speed-limit', 'speed-limit', 'speed-limit', 'speed-limit']","[1561.5, 1483.5, 1468.5, 1408.0]","[630.0, 636.375, 269.625, 640.875]","[1636.0, 1554.5, 1573.0, 1475.5]","[700.875, 705.75, 375.75, 708.75]"
4935,AFkarzGhALoVge6-E8eJqw,"[4032, 4032]","[3024, 3024]","['speed-limit', 'no-entry']","[2651.90625, 1945.125]","[2003.6953125, 2047.25390625]","[2685.375, 1974.65625]","[2040.609375, 2081.21484375]"
4936,AFmcrEXYECkCvXlyUgQi7A,[5312],[2988],['no-right-left-or-u-turn'],[1818.21875],[1781.419921875],[1894.734375],[1857.287109375]
4937,AGeUj-wmFsWcN_f3CzG_eA,[4032],[3024],['speed-limit'],[2877.328125],[1456.62890625],[3089.953125],[1660.39453125]
4938,AI20QCgHAnrx8_yquhbWtQ,[3264],[2448],['no-stopping-no-parking'],[2410.546875],[0.0],[2724.515625],[252.2109375]
4939,AIVFFJdvm34H4lVfbVL0-A,[3264],[2448],['other'],[1977.046875],[1429.59375],[2003.34375],[1452.3046875]
4940,AIX4-2nmP4PVyyKY9O0GjQ,[3264],[1836],['speed-limit'],[1430.390625],[1101.3310546875],[1459.078125],[1138.9833984375]
4941,AIXKkmhRxtbucJp5TcX7yg,[4128],[3096],['other'],[2294.7890625],[1736.96484375],[2348.203125],[1792.142578125]
4942,AIXKkmhRxtbucJp5TcX7yg_115_aug,[4128],[3096],['other'],[2473.023],[1422.2439],[2535.9512],[1494.1959]
4943,AIXKkmhRxtbucJp5TcX7yg_1413_aug,[4128],[3096],['other'],[1469.3516],[1689.8765],[1516.9695],[1749.145]
4944,AIXKkmhRxtbucJp5TcX7yg_2711_aug,[4128],[3096],['other'],[2383.4795],[1220.7119],[2446.8145],[1284.8972]
4945,AIn0URPukdoaKxiKK5MAwA,[3264],[2448],['other'],[2215.3125],[805.04296875],[2296.59375],[894.09375]
4946,AJAT7A6UOSxKxXzfnYRWGQ,[1280],[720],['no-stopping-no-parking'],[835.9375],[156.796875],[880.0],[199.3359375]
4947,AJAT7A6UOSxKxXzfnYRWGQ_2223_aug,[1280],[720],['no-stopping-no-parking'],[266.6667],[55.330692],[326.75418],[109.507675]
4948,AJAT7A6UOSxKxXzfnYRWGQ_3946_aug,[1280],[720],['no-stopping-no-parking'],[165.85759],[262.52542],[214.76318],[300.8973]
